cbsa_code,cbsa,date,year,active,population,state,census_region,activity
46300,"Twin Falls, ID",2020-01-01,2020,3237,114501,Idaho,Mountain,2.8270495454188174
46300,"Twin Falls, ID",2020-02-01,2020,3204,114501,Idaho,Mountain,2.7982288364293764
46300,"Twin Falls, ID",2020-03-01,2020,3224,114501,Idaho,Mountain,2.815695932786613
46300,"Twin Falls, ID",2020-04-01,2020,3305,114501,Idaho,Mountain,2.886437673033423
46300,"Twin Falls, ID",2020-05-01,2020,3326,114501,Idaho,Mountain,2.904778124208522
46300,"Twin Falls, ID",2020-06-01,2020,3323,114501,Idaho,Mountain,2.9021580597549366
46300,"Twin Falls, ID",2020-07-01,2020,3332,114501,Idaho,Mountain,2.9100182531156933
46300,"Twin Falls, ID",2020-08-01,2020,3332,114501,Idaho,Mountain,2.9100182531156933
46300,"Twin Falls, ID",2020-09-01,2020,3356,114501,Idaho,Mountain,2.930978768744378
46300,"Twin Falls, ID",2020-10-01,2020,3343,114501,Idaho,Mountain,2.9196251561121733
46300,"Twin Falls, ID",2020-11-01,2020,3400,114501,Idaho,Mountain,2.969406380730299
46300,"Twin Falls, ID",2020-12-01,2020,3380,114501,Idaho,Mountain,2.9519392843730623
46300,"Twin Falls, ID",2021-01-01,2021,3362,116905,Idaho,Mountain,2.875839356742654
46300,"Twin Falls, ID",2021-02-01,2021,3335,116905,Idaho,Mountain,2.852743680766434
46300,"Twin Falls, ID",2021-03-01,2021,3385,116905,Idaho,Mountain,2.8955134510927674
46300,"Twin Falls, ID",2021-04-01,2021,3393,116905,Idaho,Mountain,2.902356614344981
46300,"Twin Falls, ID",2021-05-01,2021,3364,116905,Idaho,Mountain,2.8775501475557075
46300,"Twin Falls, ID",2021-06-01,2021,3358,116905,Idaho,Mountain,2.872417775116548
46300,"Twin Falls, ID",2021-07-01,2021,3353,116905,Idaho,Mountain,2.868140798083914
46300,"Twin Falls, ID",2021-08-01,2021,3369,116905,Idaho,Mountain,2.881827124588341
46300,"Twin Falls, ID",2021-09-01,2021,3368,116905,Idaho,Mountain,2.8809717291818147
46300,"Twin Falls, ID",2021-10-01,2021,3355,116905,Idaho,Mountain,2.869851588896968
46300,"Twin Falls, ID",2021-11-01,2021,3456,116905,Idaho,Mountain,2.956246524956161
46300,"Twin Falls, ID",2021-12-01,2021,3459,116905,Idaho,Mountain,2.958812711175741
46300,"Twin Falls, ID",2022-01-01,2022,3518,116905,Idaho,Mountain,3.0092810401608143
46300,"Twin Falls, ID",2022-02-01,2022,3516,116905,Idaho,Mountain,3.007570249347761
46300,"Twin Falls, ID",2022-03-01,2022,3555,116905,Idaho,Mountain,3.040930670202301
46300,"Twin Falls, ID",2022-04-01,2022,3544,116905,Idaho,Mountain,3.0315213207305076
46300,"Twin Falls, ID",2022-05-01,2022,3532,116905,Idaho,Mountain,3.021256575852188
46300,"Twin Falls, ID",2022-06-01,2022,3547,116905,Idaho,Mountain,3.0340875069500877
46300,"Twin Falls, ID",2022-07-01,2022,3629,116905,Idaho,Mountain,3.1042299302852747
46300,"Twin Falls, ID",2022-08-01,2022,3636,116905,Idaho,Mountain,3.110217698130961
46300,"Twin Falls, ID",2022-09-01,2022,3645,116905,Idaho,Mountain,3.117916256789701
46300,"Twin Falls, ID",2022-10-01,2022,3676,116905,Idaho,Mountain,3.1444335143920275
46340,"Tyler, TX",2019-08-01,2019,8774,231360,Texas,West South Central,3.7923582295988933
46340,"Tyler, TX",2019-09-01,2019,8983,231360,Texas,West South Central,3.8826936376210237
46340,"Tyler, TX",2019-10-01,2019,8994,231360,Texas,West South Central,3.887448132780083
46340,"Tyler, TX",2019-11-01,2019,9063,231360,Texas,West South Central,3.917271784232365
46340,"Tyler, TX",2019-12-01,2019,9043,231360,Texas,West South Central,3.90862724757953
46340,"Tyler, TX",2020-01-01,2020,8994,234063,Texas,West South Central,3.842555209494879
46340,"Tyler, TX",2020-02-01,2020,8860,234063,Texas,West South Central,3.7853056655686714
46340,"Tyler, TX",2020-03-01,2020,8734,234063,Texas,West South Central,3.7314740048619393
46340,"Tyler, TX",2020-04-01,2020,8914,234063,Texas,West South Central,3.808376377300129
46340,"Tyler, TX",2020-05-01,2020,8953,234063,Texas,West South Central,3.82503855799507
46340,"Tyler, TX",2020-06-01,2020,8946,234063,Texas,West South Central,3.822047910178029
46340,"Tyler, TX",2020-07-01,2020,9035,234063,Texas,West South Central,3.86007186099469
46340,"Tyler, TX",2020-08-01,2020,9143,234063,Texas,West South Central,3.9062132844576034
46340,"Tyler, TX",2020-09-01,2020,9189,234063,Texas,West South Central,3.9258661129695853
46340,"Tyler, TX",2020-10-01,2020,9177,234063,Texas,West South Central,3.920739288140372
46340,"Tyler, TX",2020-11-01,2020,9123,234063,Texas,West South Central,3.8976685764089156
46340,"Tyler, TX",2020-12-01,2020,9173,234063,Texas,West South Central,3.919030346530635
46340,"Tyler, TX",2021-01-01,2021,9143,237186,Texas,West South Central,3.8547806362938792
46340,"Tyler, TX",2021-02-01,2021,9495,237186,Texas,West South Central,4.003187371935949
46340,"Tyler, TX",2021-03-01,2021,9553,237186,Texas,West South Central,4.027640754513335
46340,"Tyler, TX",2021-04-01,2021,9600,237186,Texas,West South Central,4.047456426601907
46340,"Tyler, TX",2021-05-01,2021,9590,237186,Texas,West South Central,4.04324032615753
46340,"Tyler, TX",2021-06-01,2021,9614,237186,Texas,West South Central,4.053358967224034
46340,"Tyler, TX",2021-07-01,2021,9618,237186,Texas,West South Central,4.055045407401786
46340,"Tyler, TX",2021-08-01,2021,9630,237186,Texas,West South Central,4.060104727935038
46340,"Tyler, TX",2021-09-01,2021,9597,237186,Texas,West South Central,4.046191596468594
46340,"Tyler, TX",2021-10-01,2021,9601,237186,Texas,West South Central,4.0478780366463445
46340,"Tyler, TX",2021-11-01,2021,9647,237186,Texas,West South Central,4.067272098690479
46340,"Tyler, TX",2021-12-01,2021,9655,237186,Texas,West South Central,4.070644979045981
46340,"Tyler, TX",2022-01-01,2022,9695,237186,Texas,West South Central,4.087509380823489
46340,"Tyler, TX",2022-02-01,2022,9732,237186,Texas,West South Central,4.103108952467684
46340,"Tyler, TX",2022-03-01,2022,9832,237186,Texas,West South Central,4.145269956911454
46340,"Tyler, TX",2022-04-01,2022,9949,237186,Texas,West South Central,4.194598332110664
46340,"Tyler, TX",2022-05-01,2022,9914,237186,Texas,West South Central,4.179841980555345
46340,"Tyler, TX",2022-06-01,2022,10018,237186,Texas,West South Central,4.2236894251768655
46340,"Tyler, TX",2022-07-01,2022,10195,237186,Texas,West South Central,4.298314403042338
46340,"Tyler, TX",2022-08-01,2022,10201,237186,Texas,West South Central,4.300844063308965
46340,"Tyler, TX",2022-09-01,2022,10645,237186,Texas,West South Central,4.488038923039302
46340,"Tyler, TX",2022-10-01,2022,10716,237186,Texas,West South Central,4.517973236194379
46380,"Ukiah, CA",2019-08-01,2019,4358,1137006,California,Pacific,0.3832873353350818
46380,"Ukiah, CA",2019-09-01,2019,4439,1137006,California,Pacific,0.39041130829564663
46380,"Ukiah, CA",2019-10-01,2019,4472,1137006,California,Pacific,0.39331366764995085
46380,"Ukiah, CA",2019-11-01,2019,4398,1137006,California,Pacific,0.38680534667363237
46380,"Ukiah, CA",2019-12-01,2019,4387,1137006,California,Pacific,0.38583789355553094
46380,"Ukiah, CA",2020-01-01,2020,4346,1323390,California,Pacific,0.3283990358095497
46380,"Ukiah, CA",2020-02-01,2020,4249,1323390,California,Pacific,0.3210693748630411
46380,"Ukiah, CA",2020-03-01,2020,4263,1323390,California,Pacific,0.3221272640718155
46380,"Ukiah, CA",2020-04-01,2020,4286,1323390,California,Pacific,0.32386522491480213
46380,"Ukiah, CA",2020-05-01,2020,4265,1323390,California,Pacific,0.3222783911016405
46380,"Ukiah, CA",2020-06-01,2020,4236,1323390,California,Pacific,0.3200870491691792
46380,"Ukiah, CA",2020-07-01,2020,4239,1323390,California,Pacific,0.3203137397139165
46380,"Ukiah, CA",2020-08-01,2020,4244,1323390,California,Pacific,0.32069155728847887
46380,"Ukiah, CA",2020-09-01,2020,4231,1323390,California,Pacific,0.31970923159461684
46380,"Ukiah, CA",2020-10-01,2020,4215,1323390,California,Pacific,0.3185002153560175
46380,"Ukiah, CA",2020-11-01,2020,4169,1323390,California,Pacific,0.31502429367004436
46380,"Ukiah, CA",2020-12-01,2020,4138,1323390,California,Pacific,0.3126818247077581
46380,"Ukiah, CA",2021-01-01,2021,4094,1475312,California,Pacific,0.27750062359690697
46380,"Ukiah, CA",2021-02-01,2021,4039,1475312,California,Pacific,0.27377259860965003
46380,"Ukiah, CA",2021-03-01,2021,4095,1475312,California,Pacific,0.2775684058694025
46380,"Ukiah, CA",2021-04-01,2021,4111,1475312,California,Pacific,0.2786529222293318
46380,"Ukiah, CA",2021-05-01,2021,4124,1475312,California,Pacific,0.27953409177177435
46380,"Ukiah, CA",2021-06-01,2021,4111,1475312,California,Pacific,0.2786529222293318
46380,"Ukiah, CA",2021-07-01,2021,4188,1475312,California,Pacific,0.28387215721149156
46380,"Ukiah, CA",2021-08-01,2021,4209,1475312,California,Pacific,0.2852955849338987
46380,"Ukiah, CA",2021-09-01,2021,4220,1475312,California,Pacific,0.2860411899313501
46380,"Ukiah, CA",2021-10-01,2021,4259,1475312,California,Pacific,0.2886846985586778
46380,"Ukiah, CA",2021-11-01,2021,4280,1475312,California,Pacific,0.29010812628108495
46380,"Ukiah, CA",2021-12-01,2021,4269,1475312,California,Pacific,0.2893625212836336
46380,"Ukiah, CA",2022-01-01,2022,4277,1475312,California,Pacific,0.2899047794635982
46380,"Ukiah, CA",2022-02-01,2022,4306,1475312,California,Pacific,0.29187046536597006
46380,"Ukiah, CA",2022-03-01,2022,4357,1475312,California,Pacific,0.29532736126324466
46380,"Ukiah, CA",2022-04-01,2022,4376,1475312,California,Pacific,0.2966152244406607
46380,"Ukiah, CA",2022-05-01,2022,4351,1475312,California,Pacific,0.2949206676282712
46380,"Ukiah, CA",2022-06-01,2022,4398,1475312,California,Pacific,0.29810643443556345
46380,"Ukiah, CA",2022-07-01,2022,4501,1475312,California,Pacific,0.30508800850260825
46380,"Ukiah, CA",2022-08-01,2022,4453,1475312,California,Pacific,0.3018344594228204
46380,"Ukiah, CA",2022-09-01,2022,4424,1475312,California,Pacific,0.29986877352044855
46380,"Ukiah, CA",2022-10-01,2022,4403,1475312,California,Pacific,0.2984453457980414
46420,"Union, SC",2019-08-01,2019,213,312835,South Carolina,South Atlantic,0.06808701072450334
46420,"Union, SC",2019-09-01,2019,204,312835,South Carolina,South Atlantic,0.06521009477839756
46420,"Union, SC",2019-10-01,2019,202,312835,South Carolina,South Atlantic,0.06457078012370739
46420,"Union, SC",2019-11-01,2019,207,312835,South Carolina,South Atlantic,0.06616906676043283
46420,"Union, SC",2019-12-01,2019,207,312835,South Carolina,South Atlantic,0.06616906676043283
46420,"Union, SC",2020-01-01,2020,204,350835,South Carolina,South Atlantic,0.058146992175809147
46420,"Union, SC",2020-02-01,2020,201,350835,South Carolina,South Atlantic,0.05729188934969431
46420,"Union, SC",2020-03-01,2020,210,350835,South Carolina,South Atlantic,0.059857197828038826
46420,"Union, SC",2020-04-01,2020,208,350835,South Carolina,South Atlantic,0.0592871292772956
46420,"Union, SC",2020-05-01,2020,213,350835,South Carolina,South Atlantic,0.06071230065415366
46420,"Union, SC",2020-06-01,2020,214,350835,South Carolina,South Atlantic,0.060997334929525276
46420,"Union, SC",2020-07-01,2020,213,350835,South Carolina,South Atlantic,0.06071230065415366
46420,"Union, SC",2020-08-01,2020,214,350835,South Carolina,South Atlantic,0.060997334929525276
46420,"Union, SC",2020-09-01,2020,219,350835,South Carolina,South Atlantic,0.06242250630638334
46420,"Union, SC",2020-10-01,2020,214,350835,South Carolina,South Atlantic,0.060997334929525276
46420,"Union, SC",2020-11-01,2020,217,350835,South Carolina,South Atlantic,0.061852437755640116
46420,"Union, SC",2020-12-01,2020,219,350835,South Carolina,South Atlantic,0.06242250630638334
46420,"Union, SC",2021-01-01,2021,219,399752,South Carolina,South Atlantic,0.05478396605895655
46420,"Union, SC",2021-02-01,2021,225,399752,South Carolina,South Atlantic,0.05628489663591427
46420,"Union, SC",2021-03-01,2021,233,399752,South Carolina,South Atlantic,0.05828613740519122
46420,"Union, SC",2021-04-01,2021,222,399752,South Carolina,South Atlantic,0.0555344313474354
46420,"Union, SC",2021-05-01,2021,215,399752,South Carolina,South Atlantic,0.05378334567431808
46420,"Union, SC",2021-06-01,2021,219,399752,South Carolina,South Atlantic,0.05478396605895655
46420,"Union, SC",2021-07-01,2021,213,399752,South Carolina,South Atlantic,0.053283035481998836
46420,"Union, SC",2021-08-01,2021,211,399752,South Carolina,South Atlantic,0.052782725289679595
46420,"Union, SC",2021-09-01,2021,216,399752,South Carolina,South Atlantic,0.0540335007704777
46420,"Union, SC",2021-10-01,2021,218,399752,South Carolina,South Atlantic,0.05453381096279694
46420,"Union, SC",2021-11-01,2021,222,399752,South Carolina,South Atlantic,0.0555344313474354
46420,"Union, SC",2021-12-01,2021,220,399752,South Carolina,South Atlantic,0.055034121155116175
46420,"Union, SC",2022-01-01,2022,217,399752,South Carolina,South Atlantic,0.05428365586663731
46420,"Union, SC",2022-02-01,2022,216,399752,South Carolina,South Atlantic,0.0540335007704777
46420,"Union, SC",2022-03-01,2022,215,399752,South Carolina,South Atlantic,0.05378334567431808
46420,"Union, SC",2022-04-01,2022,220,399752,South Carolina,South Atlantic,0.055034121155116175
46420,"Union, SC",2022-05-01,2022,223,399752,South Carolina,South Atlantic,0.05578458644359503
46420,"Union, SC",2022-06-01,2022,221,399752,South Carolina,South Atlantic,0.05528427625127579
46420,"Union, SC",2022-07-01,2022,224,399752,South Carolina,South Atlantic,0.05603474153975464
46420,"Union, SC",2022-08-01,2022,226,399752,South Carolina,South Atlantic,0.056535051732073884
46420,"Union, SC",2022-09-01,2022,227,399752,South Carolina,South Atlantic,0.05678520682823351
46420,"Union, SC",2022-10-01,2022,232,399752,South Carolina,South Atlantic,0.0580359823090316
46460,"Union City, TN",2019-08-01,2019,340,345588,Tennessee,East South Central,0.09838304570760559
46460,"Union City, TN",2019-09-01,2019,334,345588,Tennessee,East South Central,0.09664687431276549
46460,"Union City, TN",2019-10-01,2019,339,345588,Tennessee,East South Central,0.09809368380846557
46460,"Union City, TN",2019-11-01,2019,347,345588,Tennessee,East South Central,0.1004085790015857
46460,"Union City, TN",2019-12-01,2019,348,345588,Tennessee,East South Central,0.10069794090072572
46460,"Union City, TN",2020-01-01,2020,345,388363,Tennessee,East South Central,0.08883441522493131
46460,"Union City, TN",2020-02-01,2020,340,388363,Tennessee,East South Central,0.08754695993181637
46460,"Union City, TN",2020-03-01,2020,332,388363,Tennessee,East South Central,0.08548703146283246
46460,"Union City, TN",2020-04-01,2020,332,388363,Tennessee,East South Central,0.08548703146283246
46460,"Union City, TN",2020-05-01,2020,340,388363,Tennessee,East South Central,0.08754695993181637
46460,"Union City, TN",2020-06-01,2020,336,388363,Tennessee,East South Central,0.0865169956973244
46460,"Union City, TN",2020-07-01,2020,343,388363,Tennessee,East South Central,0.08831943310768534
46460,"Union City, TN",2020-08-01,2020,340,388363,Tennessee,East South Central,0.08754695993181637
46460,"Union City, TN",2020-09-01,2020,333,388363,Tennessee,East South Central,0.08574452252145544
46460,"Union City, TN",2020-10-01,2020,340,388363,Tennessee,East South Central,0.08754695993181637
46460,"Union City, TN",2020-11-01,2020,337,388363,Tennessee,East South Central,0.0867744867559474
46460,"Union City, TN",2020-12-01,2020,333,388363,Tennessee,East South Central,0.08574452252145544
46460,"Union City, TN",2021-01-01,2021,328,433632,Tennessee,East South Central,0.07564017415688878
46460,"Union City, TN",2021-02-01,2021,331,433632,Tennessee,East South Central,0.07633200501807985
46460,"Union City, TN",2021-03-01,2021,342,433632,Tennessee,East South Central,0.07886871817578038
46460,"Union City, TN",2021-04-01,2021,339,433632,Tennessee,East South Central,0.07817688731458933
46460,"Union City, TN",2021-05-01,2021,341,433632,Tennessee,East South Central,0.07863810788871671
46460,"Union City, TN",2021-06-01,2021,336,433632,Tennessee,East South Central,0.07748505645339827
46460,"Union City, TN",2021-07-01,2021,334,433632,Tennessee,East South Central,0.0770238358792709
46460,"Union City, TN",2021-08-01,2021,334,433632,Tennessee,East South Central,0.0770238358792709
46460,"Union City, TN",2021-09-01,2021,334,433632,Tennessee,East South Central,0.0770238358792709
46460,"Union City, TN",2021-10-01,2021,332,433632,Tennessee,East South Central,0.07656261530514352
46460,"Union City, TN",2021-11-01,2021,329,433632,Tennessee,East South Central,0.07587078444395248
46460,"Union City, TN",2021-12-01,2021,330,433632,Tennessee,East South Central,0.07610139473101615
46460,"Union City, TN",2022-01-01,2022,327,433632,Tennessee,East South Central,0.0754095638698251
46460,"Union City, TN",2022-02-01,2022,330,433632,Tennessee,East South Central,0.07610139473101615
46460,"Union City, TN",2022-03-01,2022,328,433632,Tennessee,East South Central,0.07564017415688878
46460,"Union City, TN",2022-04-01,2022,326,433632,Tennessee,East South Central,0.07517895358276142
46460,"Union City, TN",2022-05-01,2022,325,433632,Tennessee,East South Central,0.07494834329569773
46460,"Union City, TN",2022-06-01,2022,327,433632,Tennessee,East South Central,0.0754095638698251
46460,"Union City, TN",2022-07-01,2022,334,433632,Tennessee,East South Central,0.0770238358792709
46460,"Union City, TN",2022-08-01,2022,324,433632,Tennessee,East South Central,0.07471773300863405
46460,"Union City, TN",2022-09-01,2022,323,433632,Tennessee,East South Central,0.07448712272157036
46460,"Union City, TN",2022-10-01,2022,325,433632,Tennessee,East South Central,0.07494834329569773
46500,"Urbana, OH",2019-08-01,2019,752,351777,Ohio,East North Central,0.21377179292563186
46500,"Urbana, OH",2019-09-01,2019,774,351777,Ohio,East North Central,0.22002575495271154
46500,"Urbana, OH",2019-10-01,2019,782,351777,Ohio,East North Central,0.22229992296255865
46500,"Urbana, OH",2019-11-01,2019,775,351777,Ohio,East North Central,0.22031002595394242
46500,"Urbana, OH",2019-12-01,2019,760,351777,Ohio,East North Central,0.216045960935479
46500,"Urbana, OH",2020-01-01,2020,767,418477,Ohio,East North Central,0.1832836691144316
46500,"Urbana, OH",2020-02-01,2020,753,418477,Ohio,East North Central,0.1799382044891356
46500,"Urbana, OH",2020-03-01,2020,766,418477,Ohio,East North Central,0.1830447073554819
46500,"Urbana, OH",2020-04-01,2020,767,418477,Ohio,East North Central,0.1832836691144316
46500,"Urbana, OH",2020-05-01,2020,774,418477,Ohio,East North Central,0.18495640142707964
46500,"Urbana, OH",2020-06-01,2020,772,418477,Ohio,East North Central,0.18447847790918018
46500,"Urbana, OH",2020-07-01,2020,780,418477,Ohio,East North Central,0.18639017198077792
46500,"Urbana, OH",2020-08-01,2020,789,418477,Ohio,East North Central,0.18854082781132533
46500,"Urbana, OH",2020-09-01,2020,776,418477,Ohio,East North Central,0.18543432494497905
46500,"Urbana, OH",2020-10-01,2020,772,418477,Ohio,East North Central,0.18447847790918018
46500,"Urbana, OH",2020-11-01,2020,769,418477,Ohio,East North Central,0.18376159263233105
46500,"Urbana, OH",2020-12-01,2020,773,418477,Ohio,East North Central,0.18471743966812992
46500,"Urbana, OH",2021-01-01,2021,774,474528,Ohio,East North Central,0.1631094477038236
46500,"Urbana, OH",2021-02-01,2021,734,474528,Ohio,East North Central,0.15468001888192057
46500,"Urbana, OH",2021-03-01,2021,731,474528,Ohio,East North Central,0.15404781172027784
46500,"Urbana, OH",2021-04-01,2021,725,474528,Ohio,East North Central,0.15278339739699237
46500,"Urbana, OH",2021-05-01,2021,724,474528,Ohio,East North Central,0.15257266167644482
46500,"Urbana, OH",2021-06-01,2021,721,474528,Ohio,East North Central,0.15194045451480206
46500,"Urbana, OH",2021-07-01,2021,723,474528,Ohio,East North Central,0.15236192595589723
46500,"Urbana, OH",2021-08-01,2021,730,474528,Ohio,East North Central,0.15383707599973026
46500,"Urbana, OH",2021-09-01,2021,739,474528,Ohio,East North Central,0.15573369748465843
46500,"Urbana, OH",2021-10-01,2021,738,474528,Ohio,East North Central,0.15552296176411087
46500,"Urbana, OH",2021-11-01,2021,729,474528,Ohio,East North Central,0.15362634027918268
46500,"Urbana, OH",2021-12-01,2021,739,474528,Ohio,East North Central,0.15573369748465843
46500,"Urbana, OH",2022-01-01,2022,733,474528,Ohio,East North Central,0.15446928316137298
46500,"Urbana, OH",2022-02-01,2022,736,474528,Ohio,East North Central,0.15510149032301573
46500,"Urbana, OH",2022-03-01,2022,736,474528,Ohio,East North Central,0.15510149032301573
46500,"Urbana, OH",2022-04-01,2022,740,474528,Ohio,East North Central,0.155944433205206
46500,"Urbana, OH",2022-05-01,2022,739,474528,Ohio,East North Central,0.15573369748465843
46500,"Urbana, OH",2022-06-01,2022,745,474528,Ohio,East North Central,0.15699811180794387
46500,"Urbana, OH",2022-07-01,2022,760,474528,Ohio,East North Central,0.16015914761615754
46500,"Urbana, OH",2022-08-01,2022,759,474528,Ohio,East North Central,0.15994841189560996
46500,"Urbana, OH",2022-09-01,2022,769,474528,Ohio,East North Central,0.1620557691010857
46500,"Urbana, OH",2022-10-01,2022,769,474528,Ohio,East North Central,0.1620557691010857
46520,"Urban Honolulu, HI",2019-08-01,2019,46754,1018784,Hawaii,Pacific,4.589196532336589
46520,"Urban Honolulu, HI",2019-09-01,2019,46356,1018784,Hawaii,Pacific,4.55013035147784
46520,"Urban Honolulu, HI",2019-10-01,2019,46367,1018784,Hawaii,Pacific,4.551210070044289
46520,"Urban Honolulu, HI",2019-11-01,2019,46593,1018784,Hawaii,Pacific,4.573393378773125
46520,"Urban Honolulu, HI",2019-12-01,2019,46363,1018784,Hawaii,Pacific,4.550817445111035
46520,"Urban Honolulu, HI",2020-01-01,2020,46320,1013227,Hawaii,Pacific,4.571532341716121
46520,"Urban Honolulu, HI",2020-02-01,2020,45552,1013227,Hawaii,Pacific,4.495734914288704
46520,"Urban Honolulu, HI",2020-03-01,2020,46004,1013227,Hawaii,Pacific,4.540344858555882
46520,"Urban Honolulu, HI",2020-04-01,2020,46450,1013227,Hawaii,Pacific,4.584362635421282
46520,"Urban Honolulu, HI",2020-05-01,2020,46460,1013227,Hawaii,Pacific,4.58534958109091
46520,"Urban Honolulu, HI",2020-06-01,2020,46499,1013227,Hawaii,Pacific,4.589198669202459
46520,"Urban Honolulu, HI",2020-07-01,2020,47078,1013227,Hawaii,Pacific,4.64634282347391
46520,"Urban Honolulu, HI",2020-08-01,2020,47334,1013227,Hawaii,Pacific,4.671608632616383
46520,"Urban Honolulu, HI",2020-09-01,2020,47154,1013227,Hawaii,Pacific,4.653843610563082
46520,"Urban Honolulu, HI",2020-10-01,2020,47114,1013227,Hawaii,Pacific,4.6498958278845715
46520,"Urban Honolulu, HI",2020-11-01,2020,46990,1013227,Hawaii,Pacific,4.637657701581185
46520,"Urban Honolulu, HI",2020-12-01,2020,46460,1013227,Hawaii,Pacific,4.58534958109091
46520,"Urban Honolulu, HI",2021-01-01,2021,46095,1000890,Hawaii,Pacific,4.6054011929382845
46520,"Urban Honolulu, HI",2021-02-01,2021,43785,1000890,Hawaii,Pacific,4.3746066001258885
46520,"Urban Honolulu, HI",2021-03-01,2021,44048,1000890,Hawaii,Pacific,4.4008832139395935
46520,"Urban Honolulu, HI",2021-04-01,2021,44489,1000890,Hawaii,Pacific,4.4449439998401425
46520,"Urban Honolulu, HI",2021-05-01,2021,44400,1000890,Hawaii,Pacific,4.436051913796721
46520,"Urban Honolulu, HI",2021-06-01,2021,44235,1000890,Hawaii,Pacific,4.419566585738693
46520,"Urban Honolulu, HI",2021-07-01,2021,44197,1000890,Hawaii,Pacific,4.415769964731389
46520,"Urban Honolulu, HI",2021-08-01,2021,44255,1000890,Hawaii,Pacific,4.421564807321484
46520,"Urban Honolulu, HI",2021-09-01,2021,44030,1000890,Hawaii,Pacific,4.399084814515081
46520,"Urban Honolulu, HI",2021-10-01,2021,44154,1000890,Hawaii,Pacific,4.411473788328387
46520,"Urban Honolulu, HI",2021-11-01,2021,44410,1000890,Hawaii,Pacific,4.437051024588117
46520,"Urban Honolulu, HI",2021-12-01,2021,44457,1000890,Hawaii,Pacific,4.441746845307676
46520,"Urban Honolulu, HI",2022-01-01,2022,44550,1000890,Hawaii,Pacific,4.451038575667656
46520,"Urban Honolulu, HI",2022-02-01,2022,44489,1000890,Hawaii,Pacific,4.4449439998401425
46520,"Urban Honolulu, HI",2022-03-01,2022,44726,1000890,Hawaii,Pacific,4.46862292559622
46520,"Urban Honolulu, HI",2022-04-01,2022,44831,1000890,Hawaii,Pacific,4.479113588905874
46520,"Urban Honolulu, HI",2022-05-01,2022,44621,1000890,Hawaii,Pacific,4.458132262286565
46520,"Urban Honolulu, HI",2022-06-01,2022,44868,1000890,Hawaii,Pacific,4.482810298834037
46520,"Urban Honolulu, HI",2022-07-01,2022,45496,1000890,Hawaii,Pacific,4.545554456533685
46520,"Urban Honolulu, HI",2022-08-01,2022,45360,1000890,Hawaii,Pacific,4.531966549770703
46520,"Urban Honolulu, HI",2022-09-01,2022,45524,1000890,Hawaii,Pacific,4.548351966749593
46520,"Urban Honolulu, HI",2022-10-01,2022,45825,1000890,Hawaii,Pacific,4.578425201570602
46540,"Utica-Rome, NY",2019-08-01,2019,7594,292926,New York,Middle Atlantic,2.5924636256255846
46540,"Utica-Rome, NY",2019-09-01,2019,7542,292926,New York,Middle Atlantic,2.574711701931546
46540,"Utica-Rome, NY",2019-10-01,2019,7512,292926,New York,Middle Atlantic,2.5644702074926773
46540,"Utica-Rome, NY",2019-11-01,2019,7556,292926,New York,Middle Atlantic,2.5794910660030177
46540,"Utica-Rome, NY",2019-12-01,2019,7611,292926,New York,Middle Atlantic,2.5982671391409435
46540,"Utica-Rome, NY",2020-01-01,2020,7497,291702,New York,Middle Atlantic,2.570088652117572
46540,"Utica-Rome, NY",2020-02-01,2020,7370,291702,New York,Middle Atlantic,2.5265510692418975
46540,"Utica-Rome, NY",2020-03-01,2020,7363,291702,New York,Middle Atlantic,2.5241513599495375
46540,"Utica-Rome, NY",2020-04-01,2020,7493,291702,New York,Middle Atlantic,2.5687173896647946
46540,"Utica-Rome, NY",2020-05-01,2020,7513,291702,New York,Middle Atlantic,2.5755737019286804
46540,"Utica-Rome, NY",2020-06-01,2020,7512,291702,New York,Middle Atlantic,2.5752308863154867
46540,"Utica-Rome, NY",2020-07-01,2020,7547,291702,New York,Middle Atlantic,2.5872294327772867
46540,"Utica-Rome, NY",2020-08-01,2020,7555,291702,New York,Middle Atlantic,2.589971957682841
46540,"Utica-Rome, NY",2020-09-01,2020,7544,291702,New York,Middle Atlantic,2.5862009859377038
46540,"Utica-Rome, NY",2020-10-01,2020,7555,291702,New York,Middle Atlantic,2.589971957682841
46540,"Utica-Rome, NY",2020-11-01,2020,7496,291702,New York,Middle Atlantic,2.5697458365043775
46540,"Utica-Rome, NY",2020-12-01,2020,7456,291702,New York,Middle Atlantic,2.5560332119766063
46540,"Utica-Rome, NY",2021-01-01,2021,7395,290211,New York,Middle Atlantic,2.548146004114248
46540,"Utica-Rome, NY",2021-02-01,2021,7366,290211,New York,Middle Atlantic,2.538153274686349
46540,"Utica-Rome, NY",2021-03-01,2021,7429,290211,New York,Middle Atlantic,2.5598616179262677
46540,"Utica-Rome, NY",2021-04-01,2021,7485,290211,New York,Middle Atlantic,2.579157923028417
46540,"Utica-Rome, NY",2021-05-01,2021,7453,290211,New York,Middle Atlantic,2.568131462970046
46540,"Utica-Rome, NY",2021-06-01,2021,7450,290211,New York,Middle Atlantic,2.5670977323395734
46540,"Utica-Rome, NY",2021-07-01,2021,7460,290211,New York,Middle Atlantic,2.5705435011078146
46540,"Utica-Rome, NY",2021-08-01,2021,7469,290211,New York,Middle Atlantic,2.5736446929992316
